epoch,gen_loss,disc_loss,psnr,ssim,lpips,dists
243,0.026714575,1.79E-05,11.0255995,0.24222247,0.287116057,0.232345521
244,0.02196052,0.000250312,11.015304,0.24123424,0.285447714,0.235949734
245,0.01998743,2.74E-05,11.027781,0.24318826,0.284838447,0.235679679
246,0.01863523,4.47E-05,11.031927,0.24392353,0.285559975,0.234528574
247,0.019710325,0.002952286,11.015961,0.24379316,0.287816953,0.235696648
248,0.023864381,0.000534113,11.043537,0.24632208,0.287220807,0.234800114
249,0.019065334,0.015119039,11.034549,0.24773183,0.286385333,0.234435945
250,0.024084486,0.00107945,11.038313,0.24993066,0.284777299,0.233463522
251,0.014857532,0.015345223,10.985274,0.24939929,0.282398415,0.239277368
252,0.014816143,0.19806686,10.95598,0.24580997,0.287903638,0.236697229
253,0.022054002,0.001379721,11.150414,0.25548807,0.276520007,0.228378059
254,0.026678864,2.10E-08,11.194605,0.25683913,0.273401828,0.227178415
255,0.020673035,0.002748629,11.179621,0.2557856,0.275992499,0.231426777
256,0.029954514,0.036683496,11.127455,0.2526205,0.277597937,0.231969228
257,0.018389735,0.002022511,11.047781,0.25092602,0.281006093,0.24001799
258,0.017721644,0.001733716,11.140603,0.25388512,0.277161342,0.232880917
259,0.014257159,0.030106459,11.224501,0.25868392,0.273398493,0.226281847
260,0.018844653,0.19920284,11.187039,0.2578249,0.274098269,0.231289683
261,0.02771359,0.13231742,11.193795,0.25739142,0.27737104,0.232922933
262,0.017904,0.013101393,11.2065735,0.25778136,0.2745593,0.227062884
263,0.019529171,3.07E-05,11.216891,0.25848803,0.274186439,0.230260916
264,0.020391852,0.000922467,11.260003,0.2604316,0.271017988,0.22721711
265,0.017299434,0.001565658,11.274037,0.26107758,0.270192801,0.227270156
266,0.01603954,0.001937644,11.2963705,0.2609537,0.267955919,0.22970145
267,0.015851736,0.000694862,11.2863655,0.2615002,0.269520527,0.22549763
268,0.015387984,0.000505585,11.285633,0.2612789,0.270330695,0.227288131
269,0.016023295,0.00710699,11.300066,0.2634121,0.267844166,0.223828076
270,0.01515949,0.011674839,11.283534,0.26262,0.270082155,0.226107327
271,0.03643485,5.55E-07,11.272439,0.2634818,0.27171029,0.225088059
272,0.024360571,0.001386498,11.251116,0.26256707,0.273336917,0.223053946
273,0.016384374,0.005902368,11.246276,0.26386473,0.273487296,0.225468059
274,0.028018432,0.00061743,11.265371,0.26541576,0.27111562,0.223444582
275,0.020472672,0.001979312,11.225229,0.26406753,0.272610794,0.22638093
276,0.023230199,0.001284146,11.2592945,0.26700667,0.26827129,0.222734977
277,0.019763144,0.005660479,11.260912,0.26932997,0.266886344,0.221075389
278,0.03140506,0.000434341,11.265559,0.27079657,0.264251265,0.222151752
279,0.024658903,0.15748921,11.2664175,0.27300665,0.262159263,0.22040293
280,0.03130417,0.33765304,11.249975,0.26842877,0.2643049,0.224433045
281,0.019912966,3.0253494,11.331797,0.2717752,0.261506892,0.219953079
282,0.021909017,0.009227946,11.393711,0.2757712,0.255930864,0.218661844
283,0.014648923,0.019276507,11.391826,0.2738348,0.258747765,0.220773208
284,0.015554572,0.021730935,11.367495,0.27330586,0.260979545,0.225068828
285,0.014835351,0.044057854,11.385424,0.2722353,0.260044842,0.2238218
286,0.018131632,0.00140504,11.408903,0.27407613,0.258791612,0.223071928
287,0.021710906,1.73E-05,11.427691,0.27439052,0.256425377,0.220930503
288,0.022183461,0.050933965,11.427452,0.2739423,0.258054474,0.219789215
289,0.023567528,3.68E-06,11.414927,0.27214298,0.258609933,0.221511807
290,0.019919664,0.000180784,11.4247,0.2728714,0.260987077,0.22023269
291,0.019908853,0.040289383,11.436157,0.27350268,0.260490089,0.22045004
292,0.02197646,1.86E-05,11.4318,0.27376652,0.26037719,0.220185373
293,0.019639282,0.000278184,11.446145,0.27457538,0.259039807,0.221319645
294,0.032377742,1.30E-08,11.432405,0.27323106,0.259979584,0.223099306
295,0.02539311,1.47E-07,11.433511,0.2746252,0.259403828,0.22040744
296,0.020891313,0.004408802,11.468205,0.27749854,0.258070376,0.221476087
297,0.02238939,7.91E-05,11.507408,0.27936193,0.254983467,0.219557811
298,0.019398384,9.80E-06,11.50319,0.27938068,0.255834559,0.221426609
299,0.019616473,0.018350752,11.509742,0.28049374,0.255758863,0.220668823
300,0.014128339,0.005532591,11.468235,0.27809647,0.258670254,0.22102496
301,0.02163224,1.70E-05,11.479575,0.27947262,0.259696416,0.220839817
302,0.01845954,0.002985114,11.428434,0.27741882,0.262772761,0.223487445
303,0.01811816,0.003867223,11.412312,0.2770958,0.264670766,0.224252586
304,0.020632083,0.001729197,11.392551,0.27638742,0.265383708,0.224489459
305,0.019786622,0.001868371,11.390218,0.27687338,0.266769486,0.224479264
306,0.02179823,5.97E-05,11.400524,0.27843106,0.265285727,0.223155009
307,0.019534755,0.001156977,11.400457,0.27845037,0.266412129,0.223431262
308,0.017331302,0.002162995,11.4146805,0.28003094,0.264684223,0.222703068
309,0.016186418,0.000229522,11.417041,0.28038502,0.263464948,0.2213984
310,0.024544163,0.000667366,11.435094,0.28191102,0.262080974,0.221187163
311,0.020575244,0.001700381,11.466974,0.28458363,0.258772184,0.219130992
312,0.012236672,0.06570599,11.403747,0.28201964,0.258448972,0.225961734
313,0.016977215,0.04490733,11.40331,0.28137463,0.258477541,0.22844503
314,0.01791554,0.000428534,11.490774,0.2873627,0.250944916,0.220213714
315,0.018830493,0.0001419,11.522319,0.28737992,0.250158803,0.220824054
316,0.01006974,0.19768772,11.557676,0.2885786,0.248892252,0.218142324
317,0.02685448,0.000251284,11.585693,0.28953394,0.248095551,0.216049808
318,0.021972988,0.000895109,11.583434,0.29048896,0.247343156,0.220761249
319,0.012557374,0.01467871,11.5884495,0.2918702,0.245811411,0.217495264
320,0.015290051,0.001854311,11.624338,0.29173693,0.24544975,0.216823445
321,0.020199642,0.002971343,11.657983,0.29216403,0.245067103,0.216060099
322,0.012505039,0.03061026,11.665097,0.29353982,0.247569974,0.216051525
323,0.02493665,0.000352849,11.667498,0.2934038,0.246993335,0.215970029
324,0.022379301,0.001443847,11.615555,0.2907985,0.251482516,0.218639448
325,0.0165409,0.005014005,11.614798,0.29104513,0.253195621,0.216920424
326,0.013370723,0.016593618,11.589346,0.2888837,0.2554414,0.218377909
327,0.013109395,0.0191121,11.571987,0.2886846,0.253908361,0.217762768
328,0.014402675,0.006429113,11.565758,0.28794673,0.25434235,0.218906618
329,0.01335899,0.005302137,11.590151,0.28958338,0.253274685,0.21708463
330,0.014148353,0.012852879,11.58872,0.29006094,0.2522172,0.216907977
331,0.013352114,0.006620908,11.581948,0.29060045,0.250561995,0.216792161
332,0.017560879,0.010422394,11.599997,0.29216757,0.248506747,0.21561212
333,0.012861576,0.007908513,11.609267,0.2941088,0.245421422,0.21686932
334,0.01099261,0.026559092,11.628532,0.2964847,0.243487231,0.212439362
335,0.015357289,0.001319872,11.636569,0.29962265,0.240718333,0.211633954
336,0.033815626,0.000262394,11.640126,0.30197802,0.239773926,0.211043849
337,0.01703722,0.00033413,11.632569,0.30102143,0.240230485,0.208766992
338,0.022069305,0.000131203,11.704189,0.302323,0.240669605,0.213926668
339,0.017926857,0.002763545,11.7235775,0.30522296,0.238191635,0.212420573
340,0.015481044,0.000775249,11.727951,0.30508617,0.236275166,0.209650898
341,0.013162807,0.16304255,11.734563,0.30548692,0.236316302,0.216052145
342,0.017451808,4.75E-05,11.788237,0.30683526,0.23675222,0.211560709
343,0.032891646,4.10E-07,11.784088,0.3058013,0.235915329,0.212106888
344,0.018018354,0.004415733,11.796903,0.3062388,0.235819073,0.214320983
345,0.026085904,5.61E-07,11.842959,0.3090426,0.234969652,0.210095688
346,0.014006297,0.006561581,11.846233,0.3082826,0.236693847,0.212793002
347,0.024539426,4.30E-06,11.870856,0.30879056,0.235468267,0.212285894
348,0.017167658,0.000146147,11.855305,0.30791152,0.237278581,0.211494885
349,0.006663718,25.718315,11.863482,0.30736136,0.237139301,0.214293989
350,0.023055248,1.47E-05,11.884675,0.30870953,0.235709892,0.21112069
351,0.039218683,7.75E-07,11.8598795,0.30865487,0.236108035,0.215879822
352,0.013274062,0.02455786,11.86243,0.30903488,0.236680551,0.217244391
353,0.02172799,0.003524359,11.875945,0.30897993,0.237170359,0.212707861
354,0.0129879,0.007328682,11.85544,0.30788335,0.239211018,0.215722296
355,0.01890345,0.000320702,11.855933,0.30759546,0.239197182,0.21402958
356,0.014909692,0.013177904,11.8610935,0.30800954,0.2405728,0.213073996
357,0.011878319,0.012400267,11.841421,0.30646947,0.241707951,0.214373953
358,0.016893402,0.001342081,11.85149,0.3077908,0.240747154,0.215159632
359,0.016567234,0.000762165,11.843376,0.3073621,0.241857196,0.214707467
360,0.016171223,0.002085478,11.854015,0.30844772,0.240146082,0.212472909
361,0.015788123,0.001242227,11.873259,0.3088701,0.240057166,0.212781598
362,0.017533125,0.001036182,11.862469,0.31003633,0.239358065,0.211316138
363,0.018477928,0.000872453,11.876688,0.311314,0.237522435,0.212063745
364,0.015491196,0.001204797,11.894346,0.31252968,0.236545577,0.209190074
365,0.01290695,0.003152719,11.892307,0.31419033,0.234709311,0.208939436
366,0.014047093,0.002622743,11.906833,0.31553152,0.233602788,0.209193423
367,0.026065256,0.001173936,11.898221,0.31650037,0.23153011,0.210051328
368,0.015450809,0.001113247,11.915078,0.31843767,0.230228954,0.207716383
369,0.01586413,0.002243558,11.916455,0.320406,0.228994479,0.206606888
370,0.025124598,0.000383821,11.925277,0.32201868,0.227809118,0.206276977
371,0.011443468,0.009119875,11.915495,0.3238412,0.227182348,0.204542947
