epoch,psnr,ssim,lpips,dists
560.0,23.724697385764518,0.5423769354820251,0.3842599391937256,0.3390708565711975
570.0,24.062534846541922,0.33343300223350525,0.3801093101501465,0.274605393409729
580.0,26.8443189689569,0.3679797649383545,0.43268972635269165,0.29770195484161377
590.0,25.152165379856633,0.4370710849761963,0.3556238114833832,0.3413219451904297
600.0,24.338822205705743,0.42893505096435547,0.33689185976982117,0.2431626319885254
610.0,29.77117359836758,0.37483927607536316,0.3785182237625122,0.3279648423194885
620.0,26.37782352389764,0.508387565612793,0.46849119663238525,0.31957870721817017
630.0,27.357963323498765,0.32787826657295227,0.3788905739784241,0.26981496810913086
640.0,25.31464106202708,0.5205016732215881,0.3491550087928772,0.2377205491065979
650.0,25.567698497160713,0.3961840867996216,0.40746670961380005,0.29078614711761475
660.0,22.633854692486416,0.4867568016052246,0.4471553564071655,0.33217787742614746
670.0,24.395007374062523,0.32167938351631165,0.46749264001846313,0.32948070764541626
680.0,23.04640226932542,0.46012353897094727,0.4128304719924927,0.32484114170074463
690.0,24.50614638129821,0.3033655881881714,0.40710747241973877,0.30546796321868896
700.0,28.08134712840853,0.5109156370162964,0.3177816569805145,0.30646342039108276
710.0,22.63523417825024,0.36182263493537903,0.39724838733673096,0.3354884386062622
720.0,23.439011009313354,0.5309388041496277,0.40208983421325684,0.2797697186470032
730.0,21.823900975287142,0.5004429221153259,0.40472257137298584,0.3116910457611084
740.0,30.43986588710302,0.4888286292552948,0.2281152307987213,0.2379016876220703
750.0,24.17822985957359,0.5336862206459045,0.36603695154190063,0.27617794275283813
760.0,26.495103997904756,0.5116686224937439,0.349336713552475,0.29428547620773315
770.0,23.213505119027907,0.5376357436180115,0.3808259963989258,0.2918418049812317
780.0,22.458296355748857,0.4340510964393616,0.43927252292633057,0.3312807083129883
790.0,23.36401132786399,0.4188178479671478,0.4087405800819397,0.33839964866638184
800.0,25.042974764997673,0.5281548500061035,0.38757747411727905,0.3188232183456421
810.0,22.484547703624834,0.18642449378967285,0.5907576084136963,0.353736937046051
820.0,24.30507704423292,0.31409645080566406,0.47210049629211426,0.3430410623550415
830.0,22.2389049943091,0.42533397674560547,0.4005490839481354,0.27575886249542236
840.0,23.65377012751939,0.43240872025489807,0.4324522614479065,0.30609560012817383
850.0,20.869098093167434,0.27237412333488464,0.5502214431762695,0.3333611488342285
860.0,22.344532918151376,0.2945076823234558,0.5063420534133911,0.32232266664505005
870.0,23.608286216376516,0.40510889887809753,0.33419764041900635,0.2638450264930725
880.0,22.016498383276506,0.44506487250328064,0.45822814106941223,0.33424806594848633
890.0,20.39939977925156,0.43523356318473816,0.4750485420227051,0.35767316818237305
900.0,20.39839722401206,0.3124891221523285,0.5061062574386597,0.30417895317077637
910.0,22.5657204384133,0.4027372896671295,0.42462286353111267,0.3085024952888489
920.0,26.360431991672158,0.450564444065094,0.35950788855552673,0.2882065773010254
930.0,23.415964088268453,0.26964592933654785,0.48223358392715454,0.3045879602432251
940.0,24.39403208613104,0.3924228549003601,0.44504567980766296,0.3294371962547302
950.0,24.2455378542974,0.3721270263195038,0.3857259750366211,0.2991713881492615
960.0,24.44109555836741,0.6066208481788635,0.3146762251853943,0.26425701379776
970.0,23.382861057241332,0.39361971616744995,0.4074209928512573,0.30605703592300415
980.0,24.148841468357013,0.3970276117324829,0.4089135229587555,0.3067921996116638
990.0,24.0996747973236,0.3815819323062897,0.4525926113128662,0.3087879419326782
1000.0,23.5766969544498,0.4549901783466339,0.3960374593734741,0.2894577980041504
1010.0,23.090026892431702,0.4042707085609436,0.3848477602005005,0.3078286647796631
1020.0,24.82084051225302,0.39306071400642395,0.35672152042388916,0.2695026397705078
1030.0,22.86785285482134,0.3183791935443878,0.5141581296920776,0.3455005884170532
1040.0,25.112873568453885,0.517353892326355,0.4051719903945923,0.29029494524002075
1050.0,25.4109012043595,0.3223838210105896,0.3778077960014343,0.29597651958465576
1060.0,20.682161111835164,0.46071937680244446,0.47001779079437256,0.33964115381240845
1070.0,24.00528669791679,0.388289213180542,0.4214760661125183,0.2926329970359802
1080.0,24.984960816938422,0.4314037561416626,0.4167520999908447,0.26340579986572266
1090.0,23.70890236472374,0.32138773798942566,0.4298877716064453,0.2898872494697571
1100.0,26.21705007344236,0.5646738409996033,0.3521469533443451,0.2971569299697876
1110.0,24.550964394457484,0.40825900435447693,0.4357365369796753,0.29844218492507935
1120.0,21.875643762024247,0.3819270133972168,0.45698437094688416,0.3057858943939209
1130.0,28.32380213054787,0.35165849328041077,0.3763897716999054,0.286332905292511
1140.0,25.337851457702918,0.39599624276161194,0.3498513698577881,0.2827012538909912
1150.0,23.045953229465383,0.3945276439189911,0.4027065634727478,0.27624183893203735
1160.0,23.669373038537938,0.5497777462005615,0.37256407737731934,0.3070504069328308
1170.0,24.550152650251427,0.2595278024673462,0.4588918685913086,0.3082326650619507
1180.0,23.92478673049084,0.45761439204216003,0.36418774724006653,0.27206921577453613
1190.0,25.93429017994164,0.4953598380088806,0.3469392955303192,0.2821362018585205
1200.0,24.69422294964142,0.3176548182964325,0.48501449823379517,0.3459610939025879
1210.0,22.329685315169236,0.3392842710018158,0.4695969820022583,0.361494243144989
1220.0,22.91547071114378,0.3268898129463196,0.4355957508087158,0.2892007827758789
1230.0,22.46730680719456,0.3751230835914612,0.5071762204170227,0.29987895488739014
1240.0,23.20758686161838,0.5147143602371216,0.36470329761505127,0.28991496562957764
1250.0,24.180434958252214,0.32230237126350403,0.43241482973098755,0.3078559637069702
1260.0,25.416769220143465,0.4608389139175415,0.39661067724227905,0.2732388377189636
1270.0,23.60747210563785,0.39016836881637573,0.4289831221103668,0.346146821975708
1280.0,23.41347895680839,0.3169897496700287,0.42713379859924316,0.3301255702972412
1290.0,24.764868752424746,0.37639331817626953,0.4671667814254761,0.32319724559783936
1300.0,24.240299447893932,0.43073973059654236,0.4031376838684082,0.2978416085243225
1310.0,23.321822393908505,0.4881896674633026,0.4265349507331848,0.33194708824157715
1320.0,28.138387168551965,0.3602884113788605,0.30629730224609375,0.22383761405944824
1330.0,24.355116263783575,0.4622267782688141,0.42881929874420166,0.31515562534332275
1340.0,28.871943548334972,0.5800142884254456,0.3086400628089905,0.2824819087982178
1350.0,27.849606030466305,0.35103854537010193,0.3903847932815552,0.29690057039260864
1360.0,22.109445249453824,0.3655945956707001,0.3572799861431122,0.2903037667274475
1370.0,23.778262232595534,0.47126832604408264,0.29613327980041504,0.25605839490890503
1380.0,24.912559182330227,0.45656338334083557,0.37669187784194946,0.29730069637298584
1390.0,22.095445227954293,0.39528128504753113,0.4291419982910156,0.309601366519928
1400.0,22.26559524636954,0.575347900390625,0.35306793451309204,0.292138934135437
1410.0,22.6751141354179,0.32358017563819885,0.47552353143692017,0.3291143774986267
1420.0,22.77024234352934,0.4810047447681427,0.43532174825668335,0.28479206562042236
1430.0,22.793541263566432,0.5312913060188293,0.42045915126800537,0.3188290596008301
1440.0,22.305968483212396,0.2888162136077881,0.4766259491443634,0.32749009132385254
1450.0,25.24792677779983,0.42859944701194763,0.383794367313385,0.3101630210876465
1460.0,22.255755187244045,0.37488722801208496,0.4538229703903198,0.3352455496788025
1470.0,23.673282859936236,0.5373733043670654,0.3694279193878174,0.291840136051178
1480.0,24.349543467267885,0.4844159781932831,0.391908198595047,0.3196427822113037
1490.0,20.870999101878894,0.36327245831489563,0.4966876208782196,0.3372691869735718
1500.0,22.810990664950495,0.4818879961967468,0.3868567943572998,0.2804844379425049
1510.0,23.641803783920743,0.40426281094551086,0.4436298608779907,0.32706397771835327
1520.0,21.784112983209134,0.42900681495666504,0.45189332962036133,0.3467346429824829
1530.0,27.80938703053305,0.3161613941192627,0.3840992748737335,0.2638072371482849
1540.0,21.81673118856949,0.3632921278476715,0.4977513253688812,0.33355528116226196
1550.0,25.871826628425826,0.3647487163543701,0.4097821116447449,0.3032134175300598
1560.0,25.18543131222,0.32498180866241455,0.37797462940216064,0.3138430714607239
1570.0,25.46228823098503,0.39083412289619446,0.376750111579895,0.3047322630882263
1580.0,22.47497627966127,0.4816892743110657,0.4330567717552185,0.3094707727432251
1590.0,25.122099742817127,0.3029381334781647,0.490614652633667,0.3464010953903198
1600.0,23.285044337385337,0.4614063799381256,0.4516000747680664,0.3185577392578125
1610.0,27.42334925816572,0.4371050000190735,0.32295721769332886,0.268598735332489
1620.0,23.872902194560798,0.3823271691799164,0.41850751638412476,0.2934422492980957
1630.0,25.293667969652272,0.43752986192703247,0.3837634027004242,0.31041961908340454
1640.0,26.136601082484063,0.3149968385696411,0.4511687159538269,0.326721727848053
1650.0,24.679921744209423,0.527449905872345,0.37766826152801514,0.2894073724746704
1660.0,25.169061687281463,0.4261157214641571,0.36670389771461487,0.2933065891265869
1670.0,24.74409403529148,0.37685754895210266,0.44127726554870605,0.2956215739250183
1680.0,24.254519852215964,0.4974942207336426,0.3717365562915802,0.3067161440849304
1690.0,25.620638508813485,0.3803161680698395,0.4166330099105835,0.3002842664718628
1700.0,21.93871321175797,0.4044671952724457,0.5048007965087891,0.3313264846801758
1710.0,26.413101227490404,0.24360814690589905,0.37499964237213135,0.29007643461227417
1720.0,23.83243711595287,0.24837170541286469,0.45914143323898315,0.3303070068359375
1730.0,23.598566074875112,0.4478389024734497,0.36149460077285767,0.2667423486709595
1740.0,24.952715974770882,0.40724706649780273,0.4121706783771515,0.3363983631134033
1750.0,23.805552633088194,0.5088993906974792,0.3855668306350708,0.2899603843688965
1760.0,23.18185035488929,0.4264979660511017,0.3972303867340088,0.28893256187438965
1770.0,23.37526816391282,0.3589417338371277,0.4568818509578705,0.3256973624229431
1780.0,26.483214021144388,0.3149104416370392,0.34771573543548584,0.27569591999053955
1790.0,22.931309264171908,0.2303350418806076,0.5113710165023804,0.3280166983604431
1800.0,21.798343384168515,0.349477618932724,0.479831337928772,0.3394533395767212
1810.0,23.82279843877111,0.3969469368457794,0.40783488750457764,0.29362767934799194
1820.0,22.14994689132036,0.5234721899032593,0.421724796295166,0.3102995753288269
1830.0,23.143342478981378,0.4430575966835022,0.4641994535923004,0.3153102397918701
1840.0,23.04264817642601,0.23634828627109528,0.4891633987426758,0.3022730350494385
1850.0,24.54727813302263,0.4400048851966858,0.42365753650665283,0.31772810220718384
1860.0,23.783613050231406,0.3936588168144226,0.4503262937068939,0.28599101305007935
1870.0,25.562838428901763,0.3247012794017792,0.4688752591609955,0.2970649003982544
1880.0,23.019355847661075,0.4957263171672821,0.3966459035873413,0.29757630825042725
1890.0,24.40286560342612,0.5387759208679199,0.38080859184265137,0.2886328101158142
1900.0,26.824485609586596,0.5147721767425537,0.3457328975200653,0.28698503971099854
1910.0,28.941369851540735,0.3056771755218506,0.3516042232513428,0.3157891035079956
1920.0,26.51957279677568,0.4446963369846344,0.356590211391449,0.3133230209350586
1930.0,25.049142581478666,0.31608814001083374,0.44208329916000366,0.30585694313049316
1940.0,25.40540462218584,0.40320974588394165,0.4116871953010559,0.3015602231025696
1950.0,23.844013223277095,0.3252396583557129,0.36046460270881653,0.3104323148727417
1960.0,24.18413613543332,0.42498940229415894,0.42236125469207764,0.29559946060180664
1970.0,24.243635409184087,0.48697835206985474,0.44982966780662537,0.3763238191604614
1980.0,27.77872431651659,0.5567274689674377,0.3055030405521393,0.2581138610839844
1990.0,21.42400151170364,0.5679221749305725,0.44617950916290283,0.31455445289611816
2000.0,25.57966349392537,0.47972896695137024,0.3871886134147644,0.30211108922958374
2010.0,23.003577723919264,0.480873703956604,0.40475964546203613,0.2971125841140747
2020.0,20.923057939598113,0.37983113527297974,0.5073937177658081,0.34029173851013184
2030.0,21.63358350222269,0.4274761974811554,0.4757688343524933,0.3117983937263489
2040.0,24.73235571972519,0.4347098469734192,0.36180466413497925,0.3024466037750244
2050.0,30.943659168277108,0.2570421099662781,0.3642234802246094,0.28750938177108765
2060.0,25.587807641244595,0.38264837861061096,0.44880789518356323,0.3045429587364197
2070.0,25.535308559355258,0.42904752492904663,0.35351458191871643,0.3002814054489136
2080.0,26.229788632047235,0.6114245057106018,0.30422237515449524,0.2704455852508545
2090.0,22.440790487339925,0.38377106189727783,0.3766159117221832,0.31533241271972656
2100.0,23.65136950228201,0.5228641033172607,0.3517571687698364,0.2706446647644043
2110.0,22.717768738636686,0.5029653310775757,0.3788493275642395,0.2974739074707031
2120.0,25.634246657094767,0.2909832298755646,0.4901917576789856,0.3314356207847595
2130.0,24.843763607345153,0.4351501762866974,0.3979828953742981,0.2890532612800598
2140.0,26.127311053108823,0.3473227918148041,0.39359670877456665,0.2956796884536743
2150.0,22.665584845290624,0.45388665795326233,0.3583305776119232,0.30714094638824463
2160.0,21.01056430685408,0.4214284420013428,0.45576852560043335,0.34242868423461914
2170.0,21.45336905603434,0.3834041357040405,0.43721631169319153,0.31461870670318604
2180.0,23.51432121349084,0.4643198549747467,0.4049144387245178,0.2812783718109131
2190.0,26.57534143853621,0.4719385802745819,0.3713766932487488,0.2984609603881836
2200.0,24.278897452768557,0.5183634161949158,0.3898997902870178,0.3010179400444031
2210.0,23.115153559434898,0.5342124104499817,0.3993107080459595,0.2988708019256592
2220.0,23.513647598607864,0.3329611122608185,0.4220188856124878,0.32249605655670166
2230.0,22.62247168372648,0.37364986538887024,0.4616786241531372,0.3155447244644165
2240.0,22.018710335862867,0.39794617891311646,0.41981980204582214,0.32850581407546997
2250.0,21.21678804118978,0.45305773615837097,0.4136037826538086,0.3084952235221863
2260.0,24.774303293907142,0.35737890005111694,0.3659542202949524,0.3066703677177429
2270.0,23.138326480668937,0.44127658009529114,0.44231945276260376,0.3353310823440552
2280.0,26.195396993139397,0.23955267667770386,0.4268730878829956,0.3024282455444336
2290.0,25.225504845459476,0.37874430418014526,0.39316654205322266,0.3128439784049988
2300.0,24.33369957835872,0.4633558392524719,0.3463078737258911,0.2686634659767151
2310.0,24.68036059257347,0.5314505696296692,0.3324616253376007,0.2444854974746704
2320.0,22.851239349563322,0.5225797891616821,0.4309634566307068,0.3385746479034424
2330.0,20.9326743179153,0.3560645282268524,0.5290222764015198,0.2979581356048584
2340.0,26.056398157139157,0.4181884229183197,0.4379079043865204,0.3265397548675537
2350.0,23.155893500261136,0.44417527318000793,0.4369419515132904,0.35448020696640015
2360.0,25.732826930657925,0.4030665159225464,0.37804800271987915,0.27370184659957886
2370.0,22.404986947758097,0.2802690863609314,0.4839632213115692,0.29531222581863403
2380.0,23.671468250962224,0.5040691494941711,0.3946370482444763,0.31096065044403076
2390.0,23.413772909337634,0.4173525273799896,0.3884141445159912,0.3396475315093994
2400.0,22.16043219063007,0.2650412917137146,0.5219155550003052,0.31063318252563477
2410.0,25.54623881259289,0.30848538875579834,0.3717198073863983,0.32395386695861816
2420.0,23.762465141440778,0.45699232816696167,0.40298137068748474,0.31825321912765503
2430.0,27.433232208379167,0.39853841066360474,0.3945075273513794,0.3008462190628052
2440.0,24.80724330124344,0.2019290179014206,0.49038630723953247,0.34428489208221436
2450.0,25.569538653567218,0.45005425810813904,0.3760267198085785,0.29268354177474976
2460.0,26.50838989334741,0.5478180646896362,0.2689216136932373,0.2614542245864868
2470.0,23.43626293559033,0.261231929063797,0.49138689041137695,0.3148384094238281
2480.0,23.146808467487446,0.39980465173721313,0.32704657316207886,0.2659178376197815
2490.0,28.63141976557788,0.40386077761650085,0.3331853449344635,0.3042842149734497
2500.0,23.55803574258619,0.5126802325248718,0.3445993959903717,0.3025943636894226
2510.0,26.508087877785442,0.27364009618759155,0.44483399391174316,0.3048039674758911
2520.0,23.255309297729326,0.47827109694480896,0.3655765652656555,0.3011731505393982
2530.0,22.747094754971044,0.5827032923698425,0.3784944415092468,0.28368425369262695
2540.0,22.000924260914072,0.41847386956214905,0.4011128544807434,0.3272014260292053
2550.0,24.3226442776683,0.4188094139099121,0.38574352860450745,0.2944587469100952
2560.0,21.482979428552937,0.4260824918746948,0.4402833580970764,0.2977239489555359
2570.0,23.925932835138276,0.4039238691329956,0.4271533191204071,0.30534255504608154
2580.0,22.72382275183997,0.4760020077228546,0.4222354590892792,0.3112286329269409
2590.0,26.1795837008425,0.47177377343177795,0.3505295515060425,0.2632670998573303
2600.0,28.869176747088797,0.4231155216693878,0.36068835854530334,0.3564375638961792
2610.0,25.74653315088835,0.6096754670143127,0.32801538705825806,0.2833682894706726
2620.0,27.81525840205287,0.5041869282722473,0.370439350605011,0.30055320262908936
2630.0,23.24753065185699,0.3269973397254944,0.4842836856842041,0.3648444414138794
2640.0,24.195782354521278,0.4562667906284332,0.3508985638618469,0.2379118800163269
2650.0,22.89013451691648,0.3423267900943756,0.4773869812488556,0.3068785071372986
2660.0,29.18568344465831,0.240742489695549,0.35891032218933105,0.25927358865737915
2670.0,19.951571079766616,0.362259179353714,0.5135056376457214,0.3179745078086853
2680.0,24.03820387763808,0.27468159794807434,0.37862855195999146,0.305611252784729
2690.0,25.9387015292913,0.37604624032974243,0.3722161650657654,0.29639965295791626
2700.0,27.124329619934514,0.5783255696296692,0.2806631624698639,0.2562640905380249
2710.0,22.52946208508377,0.4553094208240509,0.4302021861076355,0.2984355092048645
2720.0,22.465534432448425,0.42321693897247314,0.42133936285972595,0.31756365299224854
2730.0,28.787645925151946,0.41279488801956177,0.37129348516464233,0.2848723530769348
2740.0,24.80891208946005,0.3219040036201477,0.44253456592559814,0.3028903007507324
2750.0,24.96696622760264,0.3935728073120117,0.42218345403671265,0.3093760013580322
2760.0,24.84914693329968,0.4839901626110077,0.42867612838745117,0.32248228788375854
2770.0,21.569130759141935,0.4359888732433319,0.4274577498435974,0.3113524913787842
2780.0,23.98118217395559,0.4154815971851349,0.479778528213501,0.32367146015167236
2790.0,22.91418339683373,0.4046781659126282,0.453924298286438,0.3314800262451172
2800.0,24.40256443677303,0.4924021363258362,0.4004870653152466,0.32299649715423584
2810.0,24.927429521648815,0.45913487672805786,0.4253673553466797,0.3292827010154724
2820.0,24.204534065098116,0.3895246982574463,0.4453957676887512,0.3197121024131775
2830.0,21.00568627691903,0.4969717562198639,0.4386981725692749,0.30367088317871094
2840.0,24.116809123043076,0.4729686975479126,0.37652209401130676,0.30684536695480347
2850.0,22.588110972879825,0.48584678769111633,0.41433635354042053,0.3246609568595886
2860.0,26.4262566927109,0.30787190794944763,0.349968284368515,0.3052617311477661
2870.0,22.594062464412037,0.3862803280353546,0.4697125554084778,0.3191061019897461
2880.0,25.801208176303444,0.3629213571548462,0.37630200386047363,0.316170871257782
2890.0,24.95254492656229,0.16349570453166962,0.5048094391822815,0.3247159719467163
2900.0,23.996308702284207,0.49226438999176025,0.36794379353523254,0.2987191081047058
2910.0,22.13008204395013,0.46283650398254395,0.41326048970222473,0.296400249004364
2920.0,23.442127491063346,0.2709333896636963,0.4966498017311096,0.29499489068984985
2930.0,24.598879608939956,0.5388994812965393,0.33360108733177185,0.2985515594482422
2940.0,26.26618122592991,0.3993641138076782,0.39683157205581665,0.3043776750564575
2950.0,26.724216440194542,0.21063314378261566,0.503959596157074,0.31666988134384155
2960.0,22.726073973786374,0.4392363727092743,0.42629969120025635,0.31794947385787964
2970.0,31.718847259367095,0.2504335641860962,0.3633781969547272,0.3090434670448303
2980.0,25.62842876990514,0.3878278136253357,0.3811361491680145,0.2962748408317566
2990.0,24.641171280590278,0.5211265087127686,0.2654654383659363,0.3007856011390686
3000.0,24.347251156083654,0.2144670933485031,0.453348308801651,0.2820388078689575
3010.0,23.636032180551275,0.5604117512702942,0.433587908744812,0.31838661432266235
3020.0,24.20335713437926,0.40639635920524597,0.37467461824417114,0.31143343448638916
3030.0,24.78046193316155,0.40117135643959045,0.3470209538936615,0.2811957001686096
3040.0,24.58249295585857,0.3251451253890991,0.4096096158027649,0.28632211685180664
3050.0,25.024397154711345,0.44074028730392456,0.3608263432979584,0.27663421630859375
3060.0,22.390243000429603,0.36824190616607666,0.46371138095855713,0.30893754959106445
3070.0,23.979698665930876,0.3349674642086029,0.4323709011077881,0.2883690595626831
3080.0,22.55007244391529,0.43530744314193726,0.4539864659309387,0.30996018648147583
3090.0,26.477134049145118,0.29561847448349,0.47885534167289734,0.2889273166656494
3100.0,23.694016361744726,0.4782721996307373,0.41354405879974365,0.3057236671447754
3110.0,23.773974384938015,0.47835251688957214,0.45477962493896484,0.30467772483825684
3120.0,24.44263511710361,0.32325321435928345,0.44836705923080444,0.3341575860977173
3130.0,28.48783907769104,0.3310745656490326,0.304895281791687,0.2465927004814148
3140.0,21.016681595108167,0.4492952227592468,0.4308236837387085,0.30442720651626587
3150.0,30.582627672236722,0.26397180557250977,0.36557355523109436,0.2948035001754761
3160.0,27.5484625939503,0.45886459946632385,0.3348793387413025,0.2844024896621704
3170.0,24.93421949586482,0.37157031893730164,0.3936990797519684,0.3030170798301697
3180.0,24.849199627494297,0.4501429498195648,0.3736346364021301,0.30259251594543457
3190.0,22.185453973161053,0.34886059165000916,0.41542288661003113,0.29481619596481323
3200.0,24.72341329672662,0.5529026389122009,0.38859376311302185,0.28780585527420044
3210.0,20.600515866429916,0.37360742688179016,0.4664382040500641,0.32009357213974
3220.0,22.972279389980244,0.4575442969799042,0.364846408367157,0.29636073112487793
3230.0,24.49287894619249,0.4227839708328247,0.405754953622818,0.31118911504745483
3240.0,22.251147572298837,0.6086953282356262,0.31094658374786377,0.269379198551178
3250.0,23.67586966558497,0.2937575876712799,0.3832426071166992,0.2958287000656128
3260.0,25.413563870820898,0.418499618768692,0.37351566553115845,0.35551416873931885
3270.0,27.812081034681523,0.32351842522621155,0.35837027430534363,0.24937045574188232
3280.0,21.604824644067556,0.42196720838546753,0.45353472232818604,0.3021538257598877
3290.0,23.630817727425814,0.39122873544692993,0.3694964051246643,0.268831729888916
3300.0,24.08459035381736,0.3902919292449951,0.410502552986145,0.3281060457229614
3310.0,30.366685013742405,0.33116772770881653,0.36574339866638184,0.3069910407066345
3320.0,24.792324084308795,0.372164249420166,0.34714388847351074,0.28453975915908813
3330.0,23.75737400670136,0.4280107617378235,0.3700123429298401,0.30117321014404297
3340.0,22.96330494284603,0.4363260865211487,0.44088250398635864,0.31575506925582886
3350.0,24.233215867144796,0.349165141582489,0.3840295970439911,0.2801624536514282
3360.0,24.48219589762602,0.32817375659942627,0.40612420439720154,0.2824993133544922
3370.0,23.752997865736493,0.43261221051216125,0.41133248805999756,0.29959022998809814
3380.0,24.647950961047812,0.3627817630767822,0.4180634617805481,0.2854323983192444
3390.0,25.469995837225685,0.3542354702949524,0.32065436244010925,0.288057804107666
3400.0,24.546371046132087,0.47843408584594727,0.36660638451576233,0.3029944896697998
3410.0,23.685643730480592,0.3573257625102997,0.3632258176803589,0.2857705354690552
3420.0,25.784367858154123,0.45295780897140503,0.40823227167129517,0.3273964524269104
3430.0,24.6424544104566,0.38904669880867004,0.44816094636917114,0.2990443706512451
3440.0,22.159135830175764,0.49008896946907043,0.4329734146595001,0.31039249897003174
3450.0,24.564347997648053,0.36575737595558167,0.45311087369918823,0.32156360149383545
3460.0,25.91359102186644,0.31942251324653625,0.4358331263065338,0.30748873949050903
3470.0,22.46997041597624,0.48450201749801636,0.3916800618171692,0.3049488067626953
3480.0,22.786155545833275,0.43862196803092957,0.3808131217956543,0.29779160022735596
3490.0,24.23344845634462,0.2791518568992615,0.4566459059715271,0.30705392360687256
3500.0,22.488172245083547,0.3976086974143982,0.501806378364563,0.3178092837333679
3510.0,25.333729957225472,0.47601208090782166,0.41771751642227173,0.32071447372436523
3520.0,23.31723284460582,0.43765321373939514,0.436166375875473,0.3113327622413635
3530.0,26.51018497522415,0.37109604477882385,0.3533289432525635,0.2771040201187134
