epoch,gen_loss,disc_loss,psnr,ssim
1,0.12204565,1.5944154e-08,2.463147057188414,0.0004447683263611442
2,0.12882543,1.5699289e-12,-0.1092754309712615,0.0005621068519001245
3,0.5918038,0.0,-0.6838034241426707,0.002754078381966101
4,0.09463886,3.2914448,-0.5355408779523927,0.0029490638315990414
5,0.14806542,6.359846e-13,-0.9161063576984586,0.0006450921628754846
6,0.15000078,5.5901434e-14,-0.8872109954596319,0.002939493885537657
7,0.14419085,1.6836884999999998e-18,-0.7720378170332712,0.0020389412482919233
8,0.30527216,0.0,-0.8975627656975975,0.001027980311440445
9,0.17005078,4.797595e-18,-0.6039376439380141,0.002115975711847902
10,0.20908652,0.0,-0.5591310307588218,0.001565559423605136
11,0.20112327,3.614422e-36,-0.8437382432139918,0.0011341585828174262
12,0.19860944,0.0,-0.9773049732321131,0.0011831148006143817
13,0.25701225,0.0,-0.7589431294031579,0.0011227163734691893
14,0.474098,0.0,-0.608150029837382,0.0010905142654451323
15,0.22532517,0.0,-0.4633796982047892,0.0014865042045001226
16,0.20826915,0.0,-0.41801816738741643,0.002144428590376204
17,0.11902707,4.1787027e-10,-0.24372138760681136,0.003294712192095681
18,0.09345113,0.00040720162,-0.11521492167021918,0.0034996972547534895
19,0.08911108,0.0012263553,0.005690788625806705,0.003920011907398383
20,0.09726375,5.3156537e-08,0.04186192452147819,0.004034582793329447
21,0.0939081,0.0014982348,0.1817746851845719,0.004288905110532452
22,0.14608864,7.883923e-18,0.3726124444947813,0.0043714986280761585
23,0.12106316,22.13615,-0.03912258366738979,0.0027522832666133073
24,0.1696127,5.6995297e-29,0.9522500572942789,0.003327582515299557
25,0.1076864,0.0039306,-0.174086202901885,0.002956309833732408
26,0.08701904,0.0014998977,-0.3321273118056673,0.0029914896919116377
27,0.18022756,5.4101423e-13,-0.3922235686336668,0.0035760587001454273
28,0.19706789,1.200105e-08,0.63961349797023,0.0037305650990702285
29,0.10900863,0.03237509,1.6930443259590546,0.006266991848302481
30,0.14234228,4.0069515e-12,2.2966747065941506,0.011371919675398317
31,0.12737083,16.086905,4.0111519062804595,0.008510946076598
32,0.104339525,7.680954e-07,4.228861614430056,0.009627717956595686
33,0.11253461,0.00038780255,4.231477169967212,0.010009060895080628
34,0.112443656,4.8743294e-07,3.643447146138706,0.010624627362858413
35,0.0895183,1.4120428e-07,2.967712197308781,0.0111324518877086
36,0.09722673,0.045720372,4.679306675648439,0.009785902240688118
37,0.07915446,0.033850603,5.5067809457119345,0.012429486269581172
38,0.07626151,1.8627124,4.838089356305062,0.010850968994919394
39,0.08451818,0.009929836,6.8017447091136205,0.023966749177116272
40,0.06919289,14.613056,7.885827893457187,0.039823670503029894
41,0.07238327,1.9368088,8.014553063225678,0.0403925069361974
42,0.1017793,10.399924,8.079119755096901,0.0355202096486276
43,0.08157742,0.0052847965,8.09044014278178,0.03781522560292819
44,0.068965495,0.03890842,8.579339322298136,0.04272043333863254
45,0.06873778,0.0011281931,8.775206585426584,0.05041861642402101
46,0.060470216,0.0069550476,9.058287310625776,0.05694158932013983
47,0.06462889,0.0064214175,9.333361771009777,0.06459829263304517
48,0.060250316,0.15166284,9.276649550339716,0.0684737245417076
49,0.05617867,5.4186907,9.417950515633725,0.07865258393710134
50,0.060827125,0.003607986,9.770237817831696,0.08670136585884843
51,0.06370635,2.9418414,9.890440941205277,0.09446853580760535
52,0.056726526,2.8774228,9.982662913879086,0.0996188758505157
53,0.05191329,0.38420364,10.118750073928103,0.10416448015506778
54,0.06542621,0.019834975,10.116086899082822,0.10869255857031987
55,0.049079463,0.021042785,10.17404276415398,0.11680567446447085
56,0.05448447,6.310475,10.264538678295656,0.12100768528527572
57,0.080388166,4.3455257,10.372234098361046,0.12201364431430917
58,0.058952305,0.0001468757,10.432355454297058,0.126181129683535
59,0.05949778,5.679811e-06,10.516573763685571,0.12897983859563356
60,0.059562936,0.261171,10.463812475160159,0.13019865587914778
61,0.04626688,0.022917999,10.561214885630271,0.1321260834410278
62,0.04205249,0.0004698718,10.519950097052813,0.13726586692486792
63,0.046107635,0.005910857,10.540311027352216,0.13725632099372764
64,0.03418705,0.1444603,10.694327252796258,0.14155335085238163
65,0.04580594,3.2294497,10.683224375632825,0.145136707286803
66,0.04378007,0.012094194,10.774672675937055,0.1477473293355433
