epoch,gen_loss,disc_loss,psnr,ssim
1,0.20874113,10.001059,2.8119612,0.002037397
2,0.11015533,0.2802844,2.5572565,0.0015924384
3,0.17995219,5.8462825999999995e-34,1.7510049,0.0018019641
4,0.15630494,3.3373942e-17,1.849748,0.008373883
5,0.12198022,0.91005456,1.2138231,0.008923312
6,0.17059799,46.969437,-0.55761755,-0.003140377
7,0.13643369,9.617819e-17,-0.274999,0.0011595031
8,0.15625933,3.4835563e-09,0.12926109,0.0018420593
9,0.64793634,1.2893906000000001e-22,-0.22936592,0.0015998047
10,0.11047559,1.7735133,0.12295826,0.0024130603
11,0.20883937,3.5366717e-25,0.30473712,0.011243902
12,0.41429788,0.0,-0.19087599,0.008398149
13,0.16415328,2.6703612e-08,0.605155,0.0030261287
14,0.11907546,0.008663005,1.8582776,0.0027543076
15,0.11246092,0.00055923994,2.6545477,0.007446783
16,0.13870113,3.8615967e-17,2.1435342,0.009631604
17,0.1185678,0.0070077586,0.8256989,0.00895455
18,0.12154599,6.7542894e-12,3.1842575,0.009437654
19,0.09360248,0.002543324,2.3594024,0.014820773
20,0.10150235,1.436155,2.3846605,0.01653024
21,0.13969229,1.1019285e-14,3.70926,0.018663459
22,0.08826766,9.969545,4.977908,0.014482647
23,0.12179253,0.050827608,5.056624,0.009266041
24,0.08041631,7.6651316,4.9552164,0.012864722
25,0.119418904,0.06084955,5.012942,0.015342862
26,0.23277994,1.5411983000000001e-22,4.5188446,0.014735596
27,0.10971691,9.0310755,1.7952217,0.013862255
28,0.10449497,1.7121431e-07,3.517967,0.016308967
29,0.10245353,3.8342755,4.7418857,0.015934132
30,0.07949289,5.244285,4.9076023,0.012628522
31,0.084100395,21.543034,4.8769894,0.023562724
32,0.10189028,4.2931557,4.9932446,0.019635756
33,0.1297415,6.702451e-08,4.322012,0.021464046
34,0.10393786,0.00024532064,5.482978,0.021011066
35,0.098454624,2.3497705,4.2794347,0.019798376
36,0.10320759,2.8066347,4.3850875,0.025983369
37,0.089325406,0.00021782856,4.973626,0.024152825
38,0.090558015,8.4502535,5.289381,0.025512809
39,0.13719323,0.011691871,4.377018,0.022590088
40,0.10653892,0.069528066,4.523686,0.021439444
41,0.08110552,0.008537119,3.9591272,0.023048144
42,0.11198096,3.4255123e-09,4.296713,0.02476022
43,0.0871896,5.652366,4.6627812,0.021674093
44,0.10363902,2.6494495e-06,4.258982,0.017415212
45,0.09565181,1.0972362,4.0857844,0.01864646
46,0.10359459,1.7034326,3.7931325,0.018379373
47,0.1319052,1.2079433e-06,4.509766,0.018589832
48,0.09568602,1.3598951e-05,5.511033,0.018620333
49,0.09782326,2.9187217,4.0833282,0.01693962
50,0.08067285,0.17844194,4.307846,0.018883182
51,0.09956463,7.1157813,4.138414,0.017087245
52,0.08247486,4.4279685e-05,3.2974513,0.01674331
53,0.09859095,2.349938,4.048954,0.016830685
54,0.09043005,0.012278241,4.1927385,0.015864542
55,0.08270661,0.0032467346,3.9027286,0.018412132
56,0.07872281,1.0501544,3.7697124,0.018179886
57,0.10649603,4.084793,3.866578,0.017208701
58,0.10898469,3.3238855e-08,3.1457877,0.013298396
59,0.080649406,2.7276762,3.777738,0.018142842
60,0.091690704,0.0009756674,4.268972,0.019570783
61,0.0893097,0.23370226,4.8645897,0.015294367
62,0.08922991,0.031081203,4.6621995,0.012372736
63,0.106085144,1.5830364e-09,4.3181896,0.008987552
64,0.072745666,1.9315974,3.6290102,0.010901393
65,0.08690438,7.51648e-06,4.297984,0.015208343
66,0.127416,9.305728e-11,3.3216445,0.010612444
67,0.113483265,1.8131509,3.5676198,0.01506321
68,0.07920878,0.014556888,3.1874955,0.0142502505
69,0.07271785,0.44308463,3.0750055,0.013683918
70,0.073507905,0.02288705,3.8233075,0.012757125
71,0.10414794,4.591809e-08,3.655414,0.012122548
72,0.09689323,0.010553265,2.8594863,0.014556686
1,0.1098220273852348,18.745080947875977,3.3173251152038574,0.0018645405070856
2,0.1109456121921539,0.0090640615671873,1.3977919816970823,0.0016115014441311
3,0.133303701877594,2.746559219207051e-13,1.1427608728408811,0.0018013311782851
4,0.1880169361829757,9.504401674163136e-37,0.1783329099416732,0.0006623208755627
5,0.2026252746582031,3.1204035208731934e-15,-0.2826635241508484,-4.732418528874405e-05
6,0.3415068686008453,7.762950451153834e-37,0.5196052193641663,0.0082011222839355
7,0.1220637261867523,2.588055637853248e-11,1.1164956092834473,0.0135040897876024
8,0.149924635887146,5.85434700907637e-24,1.2795119285583496,0.013640996068716
9,0.138711079955101,1.3974519319503996e-08,1.0202696323394775,0.0111821107566356
10,0.190485194325447,4.169279800481653e-20,1.0508973598480225,-0.0026492227334529
11,0.2297205924987793,8.503473772507389e-18,1.478752374649048,0.0016585055273026
12,0.1755297482013702,5.286695244567723e-23,0.8692736625671387,0.0101857334375381
13,0.1501111984252929,6.309719413621906e-10,2.493464231491089,0.008404579013586
14,0.1183274090290069,8.05931765768264e-10,0.555489718914032,0.0005736464518122
15,0.2086366713047027,25.74184799194336,1.13949716091156,0.0094519965350627
16,0.2139216959476471,1.2528347969055176,0.1719589680433273,0.014267785474658
17,0.1266631186008453,2.5702716729058758e-14,1.110095739364624,0.011943650431931
18,0.1824107766151428,2.7751307487487797,2.117641925811768,0.0126751633360981
19,0.1228990852832794,0.1660555452108383,1.5468366146087646,0.0075343730859458
20,0.1319230049848556,2.884039673745065e-08,2.7870101928710938,0.0097238654270768
21,0.2342458665370941,1.4184246023851318e-18,2.1201558113098145,0.0075473170727491
22,0.1093509197235107,10.029640197753906,2.929634094238281,0.0119601245969533
23,0.1133095026016235,1.845421502366662e-05,0.9296829700469972,0.0145382676273584
24,0.1012786403298378,9.441465954296292e-05,2.40201187133789,0.0085804965347051
25,0.1321845948696136,3.80678193323547e-06,2.5711445808410645,0.0079156449064612
26,0.1233470514416694,1.4182926832972953e-08,3.436285257339477,0.0106083145365118
27,0.0963057205080986,7.188182735262672e-06,2.810415983200073,0.0093527780845761
28,0.0997051671147346,11.492798805236816,4.422627925872803,0.0098575484007596
