epoch,gen_loss,disc_loss,psnr,ssim
1,0.14846188,1.4838493e-15,2.1860256310846222,0.00019960950618723002
2,0.11514723,0.009547626,-0.3481569151526257,-4.120581103603e-05
3,0.12899396,4.788528700000002e-16,-0.6672335235074498,-7.054168054426412e-06
4,0.45828402,0.0,-0.6170265623912944,0.00035606572038636
5,0.13227448,2.3336524e-12,-0.6504279505823569,0.00098841373397848
6,0.19434227,2.3234614e-33,-0.4928783010750833,0.00107094669406972
7,0.58277535,0.0,-0.7777705417688856,0.00220886611342639
8,0.1637326,1.04171555e-26,-0.8336693705948378,0.0032846642039755
9,0.13075803,9.217496e-08,-0.7235317614667314,0.00466862373155715
10,0.11345589,2.330287,-0.7064775067808223,0.00564948523219224
11,0.16705395,5.38461e-21,-0.9154589843490152,0.00426635959595843
12,0.14039522,0.00079300266,-0.7599875644060686,0.0037446806803231704
13,0.09927044,0.0007921274,-0.284984972995176,0.00415052012236624
14,0.092961326,0.0007149251,0.2954532558717616,0.00478671126523994
15,0.12159,1.496202e-12,0.6404503598388157,0.00316906566363861
16,0.3758921,0.0,-0.7684178415905555,5.7003882620990004e-05
17,0.7534249,0.0,-0.9931578866593131,0.0014303412926761501
18,0.5694534,0.0,-0.9784004990451128,0.00031395629909329
19,0.68925995,0.0,-1.013368927401141,0.00278622879036362
20,0.29024673,0.0,-1.1843549375630302,0.00031421874618178
21,0.24302712,0.0,-1.222479277793024,0.00017940022415576
22,0.13101482,1.0967979e-13,-1.2034754823281726,0.00027982510671715
23,0.12318217,7.417869e-06,-1.1881305984320367,0.00024754969650797
24,0.1056398,6.9504385e-06,-1.1709485521474845,0.00024723852085827
25,0.09805382,5.827112e-05,-1.155809331058166,0.00026702427842652
26,0.11609064,1.0620889e-05,-1.140846211622783,0.00026487022890977
27,0.12448078,2.371951e-06,-1.130184009883774,0.00027704238722857003
28,0.10396868,1.7258906e-05,-1.1127753089231402,0.00027754438028236003
29,0.11901966,0.00017363916,-1.0737948915085715,0.00032642547836852
30,0.106954664,6.308496e-05,-0.9517987281317088,0.00038057021482784003
31,0.115623206,0.00025854338,-0.9259508241287532,0.00046764833796936997
32,0.11878618,1.7549344e-05,-0.8801049382302044,0.0005322331903455101
33,0.21036652,2.7224043e-28,-0.8225780145313119,0.0006097988176986301
34,0.115833804,1.1856658e-07,-0.7048172167067478,0.00086049729400547
35,0.21052377,2.9091519999999996e-26,-0.6247725506473484,0.00092390414208479
36,0.16133001,1.7800072000000002e-24,-0.5382756281102392,0.0007808120501069
37,0.2213383,4.6053997e-11,0.1903996014219582,0.00119362052178363
38,0.21785161,3.2760990000000003e-22,1.0778329910017583,0.00027141420589357003
39,0.219554,0.0,1.1375847077708208,0.00171623835095494
40,0.12440872,7.0738994e-14,0.8521848894294098,0.00497778109107416
41,0.13764764,1.2096248e-10,3.2426974375808864,0.0013024949325245
42,0.18898779,4.890665e-06,3.2675511206459187,0.00718945549131029
43,0.11151754,0.00088666094,3.247273089960752,0.015614750965973541
44,0.12585178,1.5047562e-14,3.883472809067881,0.01613660285933055
45,0.09749524,5.9378404e-08,3.2995094874853885,0.014671695068688251
46,0.09820964,11.763462,4.049755099193803,0.01241670177955858
47,0.110166445,2.259898,4.0390633938138825,0.01097633059695359
48,0.104625426,1.2447162,1.2593078733257033,0.01954740814057922
49,0.09667602,21.524536,3.036161253978092,0.01043419717410313
50,0.102076456,9.8643465,5.270759309965224,0.01152490624773698
51,0.109296314,0.04409179,5.194014186175133,0.015430872179525629
52,0.09113786,0.07078529,6.508728056748439,0.025481184534494362
53,0.09781079,7.272141,6.542881195409432,0.02195677645963082
54,0.08098365,8.307117,6.548927198829311,0.027471379928881864
55,0.1088825,0.0011915038,7.273113331497377,0.03158104772062001
56,0.08444285,6.744302,7.822020921552491,0.04246569470594322
57,0.07878662,3.6475253,7.986998380089746,0.046921536872889344
58,0.06291553,0.90797263,8.10327872777226,0.05669630091944383
59,0.082332276,0.06965218,8.278852766890084,0.061093737093611
60,0.08417291,2.1076539,8.412341156267855,0.06332074614229175
61,0.06735213,0.012854958,8.594287521726669,0.06718131409268285
62,0.07197771,0.98016745,8.088060715283238,0.06075068628854144
63,0.0771621,5.052818,8.372616833016144,0.06393038314561784
64,0.084267505,0.011751645,8.763520405991562,0.06896551317952092
65,0.08729886,0.0008902463,8.978263432773115,0.07433264555423579
66,0.06944221,0.13415791,8.936073111246595,0.0712553437049306
67,0.06359376,0.04436061,9.0092605445362,0.07556522020375354
68,0.07430717,0.5932062,9.125235733702782,0.08042723812218547
69,0.062106125,0.043145526,9.183293377866248,0.08335500528308089
70,0.06499394,1.5426522,9.208029966559168,0.08373081997617414
71,0.050256558,9.980295,9.151018810212491,0.08337252415459973
72,0.06198277,0.0011391303,9.264389397255153,0.08818434601911408
73,0.05353705,0.36107635,9.185604093820476,0.08662575280072563
74,0.06302926,6.3975167e-06,9.257109532018308,0.0898730681232307
75,0.056073926,0.005317176,9.288298273667388,0.0933738619211422
76,0.05759528,0.092350855,9.276435854614208,0.09501512353380805
77,0.063953795,0.19069712,9.416055365128328,0.09843000289560856
78,0.056128416,0.016451951,9.30600390893216,0.09521428093519048
79,0.052711565,0.23310937,9.4340255554578,0.0995567966827012
80,0.066261135,3.7390592,9.436795331961244,0.10100732759690839
81,0.049484145,0.028095542,9.433503346764873,0.10101142877296798
82,0.051228303,0.013803582,9.531175926411994,0.10730448618112087
83,0.056300044,0.0018796318,9.452803213854304,0.1074030921530823
84,0.05050978,0.0037982715,9.454654524187484,0.1063348138246201
85,0.05946235,3.0775136e-05,9.40260849128549,0.10412969035949411
86,0.053810738,0.00042584707,9.42692282709036,0.10411332900806823
87,0.046487123,0.00083921966,9.474739429675422,0.1071195105685175
88,0.0452586,0.003839498,9.456510435478313,0.107822552290129
89,0.053374484,0.028746514,9.50855761861972,0.11199595847057985
90,0.050252724,0.020270925,9.498518329034132,0.11270387738359414
91,0.046759315,0.007391196,9.596602694390652,0.11494082398071317
92,0.049629424,0.2282968,9.659240131795864,0.1160346804685323
93,0.037010573,0.021168625,9.588043762927963,0.11643402056531199
94,0.040330984,0.036266,9.608734844585882,0.11795891239110712
95,0.049107946,6.954647e-07,9.662809324690466,0.1202363917002443
96,0.036463507,0.090478875,9.684115209313957,0.11951116417685165
97,0.037754104,0.01068754,9.668157937955014,0.12221836306610637
98,0.03907152,0.004862417,9.713928264626606,0.12428606895390777
99,0.046214994,0.00068369205,9.884252265997468,0.12864031922393362
100,0.037032437,0.004475913,9.85303821908133,0.12869081332843693
101,0.043808144,0.008213949,9.846930447805038,0.12900535424020637
102,0.038303427,0.048230525,9.820304705902297,0.12752656271137075
