epoch,gen_loss,disc_loss,psnr,ssim
39,0.088081434,6.6073737,7.781199,0.06303831
40,0.091806,0.3826247,7.847578,0.073243275
41,0.080372564,3.5560352e-06,7.9794345,0.08317047
42,0.07480162,1.8411201,8.082679,0.08913986
43,0.08090551,3.556067e-06,8.2401905,0.09369448
44,0.04494722,3.432286,8.36323,0.09723756
45,0.08887303,2.0381435e-06,8.288446,0.099120624
46,0.065081246,0.080827035,8.337252,0.10179771
47,0.06189178,0.0013366295,8.444724,0.102471344
48,0.117972925,4.98887e-05,8.508163,0.105826594
49,0.07333843,0.009099545,8.5826645,0.10842324
50,0.13883358,1.4090593e-11,8.647999,0.10811779
51,0.1163529,4.0684117e-05,8.787411,0.11500147
52,0.064593844,5.0424562e-09,8.893621,0.11925092
53,0.053438857,0.0031424768,8.933463,0.12051922
54,0.07437192,5.621929e-13,9.015376,0.12695979
55,0.067991786,9.1595837e-07,9.020406,0.12822014
56,0.06868811,0.0010355348,9.051971,0.1285621
57,0.059862226,6.0166196e-05,9.12986,0.12980391
58,0.04593882,9.880151,9.113116,0.1296358
59,0.052529868,0.19065164,9.1138935,0.13135058
60,0.0674008,0.0022887597,9.237114,0.13453156
61,0.060824975,5.521031e-06,9.191925,0.13150732
62,0.03961636,2.668219,9.268712,0.13424128
63,0.060184307,6.7613893,9.27982,0.13682285
64,0.052140765,0.00047439508,9.392659,0.14069888
65,0.048071757,0.0005897579,9.319253,0.13867597
66,0.049097,0.0010334979,9.340819,0.14018382
67,0.044433463,8.229369e-06,9.362924,0.14016163
68,0.036136545,0.32211727,9.412663,0.14060266
69,0.045499936,0.0010820603,9.402316,0.13925424
70,0.04757728,0.0011739355,9.438863,0.1405294
71,0.04159481,0.010145956,9.433807,0.13867438
72,0.043517925,0.10321356,9.3914585,0.13756704
73,0.04541273,0.0005428196,9.424447,0.14083493
74,0.03675022,0.015973775,9.467668,0.14028777
75,0.053316087,9.591518e-08,9.469232,0.14213914
76,0.10724935,1.1687565,9.527052,0.14314806
77,0.04611687,0.02723113,9.486344,0.14362973
78,0.039774105,0.10292202,9.48321,0.14167152
79,0.06173819,0.09103638,9.394041,0.13782106
80,0.035449974,0.14938226,9.477585,0.14126024
81,0.042586036,2.1360381e-06,9.480735,0.14322226
82,0.026651265,0.07933041,9.482129,0.14304778
83,0.03585242,0.0077713733,9.451084,0.14097261
84,0.03068578,0.08449855,9.570986,0.14575748
85,0.026548557,0.14227313,9.530752,0.14487088
86,0.04307998,0.0011839418,9.543382,0.14452735
87,0.040077053,0.13397588,9.538188,0.14372697
88,0.030840307,0.0024074826,9.548159,0.14587829
89,0.03125594,0.0004343222,9.622169,0.1497124
90,0.064512,0.00025940128,9.616631,0.14908056
91,0.039390616,3.6333615e-06,9.582492,0.14846158
92,0.11562751,1.6308633e-29,9.664258,0.15120214
93,0.03442747,0.0028821907,9.686708,0.15276103
94,0.03473202,7.029453e-05,9.635051,0.15045284
95,0.03154146,0.009846577,9.5531225,0.14587454
96,0.04319834,0.0015630695,9.655942,0.15165341
97,0.032415945,0.00037755433,9.696198,0.15413496
98,0.027488004,0.0056543536,9.738697,0.15790616
99,0.022630084,0.25444043,9.74518,0.15771253
100,0.033013605,1.2330111e-05,9.7143,0.15730475
101,0.027888516,0.06403018,9.717792,0.15804313
102,0.031244215,0.017431213,9.692615,0.15747304
103,0.026966576,0.026062818,9.736805,0.16082498
104,0.032072008,0.012236888,9.815144,0.1640816
105,0.029272115,0.06793914,9.803291,0.16357608
106,0.02473215,0.021160483,9.776361,0.16246848
107,0.023622721,0.022279147,9.805777,0.16254868
108,0.030055333,1.9223274,9.7878475,0.16274157
109,0.032337032,0.08544392,9.776248,0.1611694
110,0.074036,2.5355495000000004e-16,9.873008,0.16809121
111,0.052675497,1.2632862e-15,9.859997,0.17005305
112,0.03334796,0.00021015826,9.922193,0.17209075
113,0.026801543,0.009475967,9.91632,0.17302613
114,0.0259993,0.0010854801,9.908105,0.1710933
115,0.025357135,0.001105866,9.892668,0.17030281
116,0.027504275,1.6444983e-05,9.877966,0.17005245
117,0.028144896,0.0021345876,9.84358,0.16830519
118,0.030089477,1.8858029,9.857071,0.16980764
119,0.020036101,22.205229,9.826821,0.16776378
120,0.06181815,2.5108123,9.79474,0.16776705
121,0.115082644,7.8260586e-11,9.830373,0.17017801
122,0.030516045,9.7593265e-06,9.831527,0.17092253
123,0.029261814,0.026876876,9.824675,0.1693001
124,0.025248332,0.37327838,9.836729,0.16968107
125,0.024181621,0.012373145,9.837666,0.16809693
126,0.03563355,0.48918584,9.820818,0.1691506
127,0.028458897,1.2248649e-05,9.812625,0.16863866
128,0.02439169,0.029137002,9.815645,0.1689835
129,0.03216842,0.0003577965,9.895118,0.17185618
130,0.03340038,0.00023936255,9.827641,0.16964747
131,0.03030091,3.841102e-06,9.8564205,0.17032458
132,0.026434436,0.018426232,9.895781,0.17187847
133,0.0277016,0.0036358403,9.888582,0.17248808
134,0.02524643,0.0011145124,9.936179,0.17694205
135,0.026684403,0.0033684275,10.085067,0.1841861
136,0.027975295,0.025075112,10.080913,0.18525074
137,0.024354879,0.01758007,10.076175,0.18467402
138,0.015080616,13.163553,10.049696,0.1807185
139,0.016416073,0.053900424,10.062672,0.18281223
140,0.022406546,0.0026310077,10.052767,0.18350029
141,0.029634042,0.0001378907,10.089654,0.18468198
142,0.025384136,0.0034228282,10.1040325,0.18691216
143,0.021192871,0.0024089387,10.079966,0.18466921
144,0.02556004,0.0031077156,10.092613,0.18505245
145,0.02225063,0.0022073581,10.070872,0.18407725
146,0.021673134,0.0012065491,10.093943,0.18487057
147,0.027707566,0.00040860428,10.114847,0.18576075
148,0.025016358,0.00043493538,10.113244,0.18663162
149,0.021764565,0.0047417777,10.146581,0.18868582
150,0.026998222,0.00035903617,10.171528,0.19299524
1,0.1492440104484558,19.944581985473633,2.6065897941589355,0.00029828608967363834
2,0.14005118608474731,1.7530350782113402e-10,1.3641480207443237,0.0008822107338346541
3,0.1775318682193756,5.728390099197993e-36,-0.26086553931236267,0.0011587966000661254
4,0.10001567751169205,0.001059419009834528,-0.3700468838214874,0.0013473837170749903
5,0.13173778355121613,1.886867957479098e-15,-0.3238508701324463,0.003532000817358494
6,0.495979368686676,1.1894168990257645e-35,-0.3181447982788086,0.0029700277373194695
7,0.20375898480415344,8.527799173837946e-34,0.015855466946959496,0.012145145796239376
8,0.15217241644859314,2.297181973402857e-17,-0.25221017003059387,0.016341816633939743
9,0.1250857561826706,1.7678209118798804e-08,-0.7623170614242554,0.0007896780734881759
10,0.26561737060546875,1.1145925762533602e-32,-0.4405207335948944,0.005055106244981289
11,0.10992587357759476,74.89997863769531,-0.4677431285381317,0.010972953401505947
12,0.1691773235797882,3.293143020362557e-20,-0.6483456492424011,0.003566119587048888
13,0.18465366959571838,1.345094149137458e-28,-0.4357874095439911,0.0061614359728991985
14,0.3241891860961914,1.8588689360358854e-38,-1.0886424779891968,0.0002181741438107565
15,0.19812600314617157,0.0,-0.8986764550209045,0.0017352571012452245
16,0.3215002417564392,0.0,-0.6192480325698853,0.003418788081035018
17,0.15259940922260284,1.548461233834146e-26,-0.6940357685089111,0.0009955160785466433
18,0.34806740283966064,0.0,-0.6195532083511353,0.0011478224769234657
19,0.31728535890579224,4.3002157616830956e-35,-0.49483317136764526,0.0017567797331139445
20,0.4270685911178589,0.0,-0.5241833925247192,0.0017590492498129606
21,0.2239733338356018,0.0,-0.4855354428291321,0.0018748538568615913
22,0.1895746886730194,1.6682398578524306e-36,-0.4836837649345398,0.0016820051241666079
23,0.1670355200767517,5.414424722998805e-25,-0.4841240644454956,0.0013808334479108453
24,0.1386082023382187,1.5472276873003311e-18,-0.4684097170829773,0.0011410460574552417
25,0.10777647793292999,8.31169078008287e-10,-0.4452398419380188,0.0011103121796622872
26,0.11587439477443695,2.2000467225780085e-08,-0.41405200958251953,0.0010800460586324334
27,0.3467838168144226,0.0,-0.39227527379989624,0.0012130640679970384
28,0.2761176824569702,0.0,-0.4173015058040619,0.0014822965022176504
29,0.45184722542762756,0.0,-0.37992268800735474,0.0007662861025892198
30,0.08877990394830704,3.8639581203460693,-0.47007784247398376,0.0005777321057394147
31,0.7183512449264526,0.0,-0.26589488983154297,0.0022399891167879105
32,0.5837376117706299,0.0,-0.45428982377052307,0.0018704121466726065
33,0.7118197679519653,1.9447830829822503e-36,-0.3223107159137726,0.003202519379556179
34,0.2257779985666275,0.0,-0.06067277491092682,0.008346064947545528
35,0.279494047164917,0.0,-0.12273142486810684,0.009621561504900455
36,0.2349334955215454,0.0,0.01037843618541956,0.009023522958159447
37,0.12507714331150055,2.7144259062694687e-12,0.25956958532333374,0.00574022252112627
38,0.2261292189359665,0.0,0.31595778465270996,0.006158190313726664
39,0.16218388080596924,9.913400173310746e-22,0.5507122278213501,0.0020183271262794733
40,0.12018893659114838,6.896948337554932,1.4485669136047363,0.005979970097541809
41,0.15249840915203094,2.7889921483392754e-08,1.3804246187210083,0.010609352961182594
42,0.16487881541252136,5.363759672989659e-28,2.8643574714660645,0.016212189570069313
43,0.11027230322360992,15.442913055419922,2.774479389190674,0.016250375658273697
44,0.08924461901187897,40.205142974853516,3.6880710124969482,0.020494963973760605
45,0.12311553955078125,1.7634241709549824e-14,3.5917115211486816,0.02886056713759899
46,0.13821034133434296,5.374509177139735e-15,2.833479642868042,0.03021145612001419
47,0.14630556106567383,2.647320247507163e-17,2.7794041633605957,0.03339269757270813
48,0.1359589695930481,2.6327200663267937e-15,2.995847225189209,0.02763141132891178
49,0.10734826326370239,28.576520919799805,2.686598300933838,0.021167321130633354
50,0.17961953580379486,15.405983924865723,0.6690571904182434,0.012895639054477215
51,0.14749020338058472,1.5621275957212978e-15,2.1528894901275635,0.014888754114508629
52,0.11230316758155823,21.43626594543457,1.6827448606491089,0.011808201670646667
53,0.11823824048042297,1.0517692317080218e-05,3.0731985569000244,0.028671305626630783
54,0.10494688898324966,0.0020241227466613054,4.211703777313232,0.02833005227148533
55,0.09404623508453369,0.2567025125026703,3.972285509109497,0.029623059555888176
56,0.1259210705757141,0.00090845359954983,3.0690042972564697,0.020209692418575287
57,0.09419748932123184,0.10981924086809158,2.772867202758789,0.01752719283103943
58,0.1048363447189331,1.488021734985523e-05,4.296782970428467,0.019873568788170815
59,0.10327837616205215,0.0009033869719132781,3.181241035461426,0.017195940017700195
60,0.10204626619815826,0.12241284549236298,4.02076530456543,0.022107010707259178
61,0.0940035730600357,0.33824101090431213,4.731558322906494,0.020782485604286194
62,0.0879218801856041,1.1641343832015991,4.728277206420898,0.021284140646457672
63,0.07628978788852692,0.151299849152565,4.8015899658203125,0.011422163806855679
64,0.08638639748096466,0.0006302954279817641,5.92301607131958,0.01715230382978916
65,0.08562598377466202,2.355842351913452,5.78488302230835,0.017087075859308243
66,0.10614800453186035,3.067037323489785e-05,6.223615646362305,0.022941481322050095
67,0.08465402573347092,1.6910130977630615,6.620309352874756,0.02790527231991291
68,0.08739754557609558,0.10964842885732651,6.932132244110107,0.03327161446213722
69,0.07899805158376694,0.06971133500337601,6.983693599700928,0.030246444046497345
70,0.09161558002233505,0.22040872275829315,6.862277984619141,0.029760219156742096
71,0.09353659301996231,3.8067708015441895,7.132748603820801,0.03237007558345795
72,0.09847980737686157,1.0699594020843506,6.955682754516602,0.031377162784338
73,0.10908693075180054,9.172871614282485e-06,7.1036224365234375,0.03403840959072113
74,0.07762214541435242,0.001850817003287375,6.840962886810303,0.032346516847610474
75,0.07654963433742523,0.0025661280378699303,7.235074520111084,0.03536543250083923
76,0.07027430087327957,3.2741639614105225,7.531658172607422,0.0417696088552475
77,0.06370917707681656,7.083302974700928,7.330348968505859,0.041593220084905624
78,0.06797473132610321,0.07679884880781174,7.2702813148498535,0.042887382209300995
79,0.05521345138549805,0.042468007653951645,7.255733966827393,0.04346274212002754
80,0.05411806330084801,0.7839139103889465,7.164910316467285,0.04348962381482124
81,0.05594947189092636,0.0209317896515131,7.34501314163208,0.04834168776869774
82,0.05976752191781998,0.031024759635329247,7.490220546722412,0.04961312562227249
83,0.08242139965295792,0.17961017787456512,7.633330821990967,0.052090711891651154
84,0.06814024597406387,0.011162169277668,7.50203800201416,0.04980010539293289
85,0.059642575681209564,0.01577637903392315,7.613256454467773,0.05354853719472885
86,0.06567181646823883,0.004726051352918148,7.5168914794921875,0.05287862569093704
87,0.05909048020839691,0.5669005513191223,7.551906585693359,0.05343754217028618
88,0.052992887794971466,1.0997675657272339,7.608639240264893,0.05421161279082298
89,0.07700002193450928,8.143875122070312,7.665255069732666,0.0538746677339077
90,0.07315671443939209,0.10475891828536987,7.62042236328125,0.0533703938126564
91,0.05750402808189392,0.0727512538433075,7.582627773284912,0.05408221483230591
92,0.040399208664894104,1.6881098747253418,7.588846683502197,0.05394419655203819
93,0.0619395412504673,0.0037961085326969624,7.68774938583374,0.05758432298898697
94,0.05707467719912529,0.021710138767957687,7.794978141784668,0.05924098193645477
95,0.059501104056835175,0.004772708285599947,7.888054370880127,0.06283718347549438
96,0.055696845054626465,0.00941721722483635,7.961207389831543,0.0665125772356987
97,0.044024668633937836,0.004722819197922945,7.964323997497559,0.06850989907979965
98,0.05410641431808472,0.00010252431820845231,7.95135498046875,0.0696043074131012
99,0.04861442744731903,0.002295493381097913,8.071948051452637,0.07238207012414932
100,0.06098032742738724,0.34045547246932983,8.040242195129395,0.07271531224250793
101,0.05203184485435486,0.04005272686481476,8.091474533081055,0.07451131194829941
102,0.05950920283794403,0.41694092750549316,8.027708053588867,0.07438374310731888
103,0.05332489684224129,0.0004105922416783869,7.970728874206543,0.07499109208583832
104,0.05151597782969475,0.2236461341381073,7.950913429260254,0.07593189179897308
105,0.04989449307322502,0.00017309634131379426,8.040800094604492,0.07851293683052063
106,0.07765932381153107,0.006443879101425409,8.104551315307617,0.08136417716741562
107,0.048009444028139114,3.3298933506011963,8.131309509277344,0.08243867754936218
108,0.04128193110227585,0.4221166968345642,8.23021411895752,0.08549842238426208
109,0.05517961084842682,0.00014874640328343958,8.256550788879395,0.0872054174542427
110,0.06113309785723686,0.04797763004899025,8.186594009399414,0.0881611779332161
111,0.044691234827041626,0.0067194425500929356,8.212493896484375,0.09009770303964615
112,0.054877690970897675,3.195913553237915,8.272896766662598,0.09120336920022964
113,0.04001535847783089,0.007164697628468275,8.239676475524902,0.08952641487121582
114,0.045498598366975784,0.7555258274078369,8.317813873291016,0.09283218532800674
115,0.0481303445994854,0.026143446564674377,8.373038291931152,0.09429695457220078
116,0.04680301249027252,0.5469875335693359,8.399737358093262,0.09749267995357513
117,0.044914837926626205,0.06465496122837067,8.408026695251465,0.09975322335958481
118,0.052833978086709976,2.821148200382595e-06,8.384256362915039,0.10018983483314514
119,0.06079366058111191,0.5715958476066589,8.430134773254395,0.09912924468517303
120,0.04605068266391754,0.051127661019563675,8.550970077514648,0.10389115661382675
121,0.050644829869270325,0.03409093618392944,8.574039459228516,0.10594376921653748
122,0.05313171446323395,4.592876834408344e-08,8.528426170349121,0.1046573668718338
123,0.04165387898683548,0.0019635227508842945,8.540242195129395,0.10399781167507172
124,0.0364314503967762,0.08920297026634216,8.600325584411621,0.10656985640525818
125,0.04738890007138252,7.485361857106909e-05,8.6058988571167,0.10837261378765106
126,0.05074708163738251,6.0902741097379476e-05,8.597881317138672,0.10823258012533188
127,0.028861096128821373,0.1609257608652115,8.635313034057617,0.10915768891572952
128,0.05416591092944145,0.02700784243643284,8.63949203491211,0.11121131479740143
129,0.02802356332540512,1.7580758333206177,8.72302532196045,0.11370652914047241
130,0.03722332417964935,0.1560344099998474,8.72193717956543,0.11510488390922546
131,0.04137660935521126,0.0023665630724281073,8.771218299865723,0.1171642616391182
132,0.03446773439645767,0.005979327950626612,8.766401290893555,0.1180216446518898
133,0.037372298538684845,0.05749736726284027,8.772845268249512,0.11699829995632172
134,0.03897668421268463,0.02150840125977993,8.804786682128906,0.11886511743068695
135,0.03823361545801163,0.006150474771857262,8.823348045349121,0.12087085843086243
136,0.02681579813361168,0.48465096950531006,8.85705852508545,0.12081516534090042
137,0.03552781045436859,0.006753988564014435,8.870964050292969,0.12277145683765411
138,0.036317128688097,0.0009810937335714698,8.91942024230957,0.12410074472427368
139,0.04055442661046982,3.1220674827636685e-06,8.905694007873535,0.12457992881536484
140,0.039141200482845306,3.613048465922475e-05,8.91601848602295,0.12308404594659805
141,0.04168916121125221,1.0493391528143547e-05,8.883746147155762,0.12236601114273071
142,0.032934870570898056,0.004768571350723505,8.873982429504395,0.12292283773422241
143,0.03588620573282242,0.43834182620048523,8.868318557739258,0.1231636106967926
144,0.0274796225130558,0.012969961389899254,8.941625595092773,0.1253843456506729
145,0.04544561728835106,0.0258321613073349,8.973417282104492,0.12806390225887299
146,0.03284713253378868,0.002653582952916622,8.995041847229004,0.1285005509853363
147,0.024319881573319435,0.02966785803437233,9.014065742492676,0.12883007526397705
148,0.04901579022407532,0.07576203346252441,9.06656265258789,0.13267166912555695
149,0.03371265530586243,0.12179189175367355,9.021668434143066,0.13254286348819733
150,0.03428519144654274,0.0041716862469911575,9.023386001586914,0.1336084008216858
151,0.03224616497755051,0.02600564993917942,9.02485179901123,0.13364830613136292
152,0.03161351755261421,0.012829642742872238,9.053145408630371,0.1334296017885208
153,0.03371603786945343,0.027205249294638634,9.120742797851562,0.13524238765239716
154,0.02026386186480522,0.11698537319898605,9.13772201538086,0.13480772078037262
155,0.03831299766898155,0.0370350144803524,9.158272743225098,0.1360553801059723
156,0.020987018942832947,0.4484647512435913,9.15403938293457,0.13745148479938507
157,0.029610276222229004,0.15624287724494934,9.169891357421875,0.13636530935764313
158,0.019812772050499916,0.1165238693356514,9.15993881225586,0.13752922415733337
159,0.028917331248521805,0.0010403631022199988,9.1434326171875,0.13693630695343018
160,0.027123164385557175,0.0009506127680651844,9.156670570373535,0.13779519498348236
161,0.036434054374694824,1.4958794116973877,9.2346773147583,0.14011019468307495
162,0.03119317814707756,0.04186003655195236,9.289657592773438,0.14417347311973572
163,0.029224693775177002,0.022169405594468117,9.292799949645996,0.14518915116786957
164,0.022199397906661034,0.004766473546624184,9.329671859741211,0.14614328742027283
165,0.02423674985766411,0.002048448659479618,9.351685523986816,0.14728465676307678
166,0.03662751987576485,0.004551440477371216,9.307361602783203,0.14600688219070435
167,0.031920865178108215,6.823857256677002e-05,9.320805549621582,0.1453418731689453
168,0.03459734097123146,0.03175874799489975,9.308124542236328,0.14649738371372223
169,0.03530827909708023,0.003071550512686372,9.369527816772461,0.1496819108724594
170,0.031107384711503983,0.00023880618391558528,9.384737014770508,0.15145812928676605
171,0.04509630799293518,0.0061986916698515415,9.40095043182373,0.1518707126379013
172,0.04150429368019104,1.418585355850155e-07,9.379940032958984,0.1517000049352646
173,0.030576281249523163,0.00018195901066064835,9.412162780761719,0.15306174755096436
174,0.04660102352499962,1.0306076131394448e-10,9.425063133239746,0.15307319164276123
175,0.04694352298974991,0.5006289482116699,9.420084953308105,0.15293020009994507
176,0.03365844115614891,0.006444139406085014,9.371756553649902,0.15120278298854828
177,0.036353643983602524,4.600977263180539e-05,9.432872772216797,0.15217719972133636
178,0.02160215936601162,0.02202223241329193,9.419498443603516,0.15311594307422638
179,0.024301504716277122,0.04197492077946663,9.426389694213867,0.15302029252052307
180,0.02909877337515354,0.006658447906374931,9.484025955200195,0.15483403205871582
181,0.02906959131360054,1.5099991287570447e-05,9.473405838012695,0.15551045536994934
182,0.023445267230272293,0.001372458995319903,9.474385261535645,0.15534113347530365
183,0.03382376208901405,0.060118455439805984,9.456183433532715,0.15401390194892883
184,0.027628935873508453,0.015916192904114723,9.495938301086426,0.15642480552196503
185,0.034096620976924896,0.0006439493736252189,9.531259536743164,0.15992137789726257
186,0.02809617854654789,0.0071266028098762035,9.480631828308105,0.15911906957626343
187,0.02780110575258732,0.0022040328476577997,9.526686668395996,0.16098086535930634
188,0.021696558222174644,0.058909691870212555,9.531970024108887,0.16038638353347778
189,0.024846801534295082,0.003396905492991209,9.565401077270508,0.16085201501846313
190,0.030237436294555664,2.8475922135839937e-06,9.523326873779297,0.15958313643932343
191,0.022189462557435036,0.014050794765353203,9.576138496398926,0.1612880825996399
192,0.033402957022190094,0.004938885103911161,9.600835800170898,0.1626923531293869
193,0.032572951167821884,0.008637424558401108,9.607372283935547,0.16379401087760925
194,0.025996509939432144,0.0002410456509096548,9.623672485351562,0.1642046421766281
195,0.021308517083525658,0.009645135141909122,9.612677574157715,0.16359660029411316
196,0.01682412624359131,0.14865408837795258,9.641392707824707,0.16591669619083405
197,0.023607641458511353,0.007617292460054159,9.662202835083008,0.16751207411289215
198,0.028864245861768723,0.0027773987967520952,9.68824577331543,0.1706048548221588
199,0.02183673344552517,0.0037083036731928587,9.669023513793945,0.17010270059108734
200,0.03407927602529526,2.928969024651451e-06,9.728200912475586,0.17289163172245026
201,0.017526695504784584,0.06861723959445953,9.73349666595459,0.17440049350261688
202,0.027565568685531616,0.00010312598169548437,9.727088928222656,0.17313359677791595
203,0.025528065860271454,0.0022998088970780373,9.716965675354004,0.17292693257331848
204,0.03160978853702545,0.0005280000041238964,9.688261032104492,0.1715562343597412
205,0.024653661996126175,0.005192889831960201,9.67310905456543,0.17070861160755157
206,0.020278871059417725,0.001237227232195437,9.667954444885254,0.17075806856155396
207,0.020711524412035942,0.27937158942222595,9.66625690460205,0.1711774319410324
208,0.025054603815078735,0.0123988576233387,9.631107330322266,0.1698344647884369
209,0.0708310604095459,4.1754331982701254e-23,9.729726791381836,0.1749020218849182
210,0.02659078687429428,0.0034193892497569323,9.761627197265625,0.179609015583992
211,0.017706168815493584,1.3355348110198975,9.788769721984863,0.18062907457351685
212,0.026716157793998718,0.0025694200303405523,9.809356689453125,0.18042881786823273
213,0.020719921216368675,0.009608103893697262,9.800244331359863,0.1777922511100769
214,0.01761087402701378,0.004811047576367855,9.845847129821777,0.1788996458053589
215,0.04224855452775955,1.2276410357031642e-13,9.79506778717041,0.17765814065933228
216,0.02563532255589962,0.006796578411012888,9.856477737426758,0.17879503965377808
217,0.020601028576493263,3.604858875274658,9.863818168640137,0.1791728436946869
218,0.01857997104525566,0.0058967615477740765,9.865400314331055,0.17866790294647217
219,0.017905116081237793,0.017851442098617554,9.866140365600586,0.17957685887813568
220,0.026282189413905144,0.073899045586586,9.944089889526367,0.18109986186027527
221,0.01995965465903282,0.013289208523929119,9.847023963928223,0.17904113233089447
222,0.029665950685739517,1.1497938430693466e-05,9.852293968200684,0.18094731867313385
223,0.02664070948958397,0.0009843817679211497,9.879993438720703,0.18303008377552032
224,0.024214383214712143,0.013247095979750156,9.88654613494873,0.18341687321662903
225,0.026901111006736755,4.700968929682858e-05,9.864786148071289,0.18208907544612885
226,0.03452382609248161,4.919506864098366e-07,9.831903457641602,0.18135061860084534
227,0.02395222894847393,0.0036779087968170643,9.836377143859863,0.18119566142559052
228,0.02759185992181301,8.452909969491884e-05,9.821783065795898,0.18032030761241913
229,0.026148904114961624,5.161794615560211e-05,9.805351257324219,0.17913448810577393
230,0.02323504537343979,0.0011660075979307294,9.793858528137207,0.1785060167312622
231,0.027606550604104996,5.4334974265657365e-05,9.782073974609375,0.17908184230327606
232,0.03215136379003525,2.3433849491993897e-06,9.795315742492676,0.179575577378273
233,0.034238509833812714,2.7176420758223685e-07,9.79419994354248,0.18035583198070526
234,0.028121978044509888,0.0003313914639875293,9.78380298614502,0.1799755096435547
235,0.018698066473007202,0.00401694979518652,9.80734634399414,0.18152721226215363
236,0.021792201325297356,0.0011136834509670734,9.791319847106934,0.18184873461723328
237,0.023029260337352753,0.0022241713013499975,9.810351371765137,0.18290077149868011
238,0.018521588295698166,0.6708389520645142,9.777356147766113,0.18180450797080994
239,0.021013665944337845,2.260603427886963,9.883138656616211,0.18570105731487274
240,0.01912127248942852,0.05868879705667496,9.958314895629883,0.1898503601551056
241,0.021690545603632927,0.00512904766947031,10.040582656860352,0.19258473813533783
242,0.023175790905952454,0.003954529296606779,10.07913875579834,0.19373854994773865
243,0.023868009448051453,0.005701896734535694,10.072603225708008,0.19266895949840546
244,0.031873054802417755,0.0040817828848958015,10.047294616699219,0.19099055230617523
245,0.026595938950777054,0.00024675243184901774,10.054219245910645,0.19059370458126068
246,0.0463971346616745,8.07664966583252,10.039179801940918,0.19013509154319763
247,0.020022796466946602,0.5471512675285339,10.075465202331543,0.1929701268672943
248,0.02413088083267212,0.004336217883974314,10.130627632141113,0.19677722454071045
249,0.0240059494972229,5.579616845352575e-05,10.136034965515137,0.19744035601615906
250,0.020539389923214912,0.028129572048783302,10.123669624328613,0.19658595323562622
251,0.024044044315814972,0.004361823666840792,10.138567924499512,0.19659605622291565
252,0.02391013130545616,0.00011447763245087117,10.138296127319336,0.19629539549350739
253,0.013836163096129894,0.3802908658981323,10.153331756591797,0.19617871940135956
254,0.019988369196653366,0.023004239425063133,10.11872673034668,0.19471360743045807
255,0.045794323086738586,0.2390318065881729,10.175311088562012,0.1981782466173172
256,0.0204188022762537,0.02136286534368992,10.22763442993164,0.20038695633411407
257,0.029328547418117523,0.0004749962827190757,10.221699714660645,0.20020486414432526
258,0.01844928041100502,0.0016706313472241163,10.228343963623047,0.20068414509296417
259,0.023066572844982147,3.6123434256296605e-05,10.235349655151367,0.2005222886800766
260,0.024780213832855225,2.279167529195547e-05,10.202543258666992,0.19920843839645386
261,0.029738454148173332,0.00026834962773136795,10.195076942443848,0.19843702018260956
262,0.016183702275156975,0.014793731272220612,10.186635971069336,0.19796329736709595
263,0.01782618649303913,0.144318625330925,10.136271476745605,0.19591708481311798
264,0.020157990977168083,0.004869590513408184,10.198433876037598,0.20053568482398987
