epoch,gen_loss,disc_loss,psnr,ssim,lpips,dists
1,0.11443046,-0.0,3.3423612,0.0011876671,1.0154211034056961,0.7811695644932408
2,0.10739522,-0.0,0.24108411,0.00015883437,1.012733667768458,0.764516072247618
3,0.091497205,-0.0,0.1938081,1.6033942e-08,0.9849656506251263,0.7680188840435397
4,0.08942549,-0.0,0.2102478,-8.4371175e-05,0.963642636294006,0.7651290316735545
5,0.09727573,-0.0,0.14621145,-0.00015866308,0.9403340688315771,0.7578340640632055
6,0.10015922,-0.0,0.065378726,2.1149202e-05,0.9785805825264223,0.724215518402797
7,0.079824165,-0.0,-0.23075129,0.0008675088,0.9929581508841566,0.7129237562097529
8,0.076124206,-0.0,0.029630847,0.0006204613,0.8728264525372494,0.7153875180470046
9,0.10091966,-0.0,0.24306336,0.00075834134,0.8302759034659273,0.7019565797621204
10,0.09754536,-0.0,0.34589073,0.00061679934,0.828333152878669,0.6945696998667973
11,0.11402938,-0.0,0.57385015,0.00081984105,0.8080921109004687,0.6904489949185361
12,0.091825426,-0.0,0.6806286,0.0010761287,0.8037415114782189,0.684278190776866
13,0.112160966,-0.0,0.7132231,0.0009553897,0.8123804497462447,0.685065419443192
14,0.07054275,-0.0,0.9759363,0.0011252746,0.7973770723547987,0.6822490352456287
15,0.07639251,-0.0,0.99113786,0.0011869917,0.8093124679339829,0.6782870927164631
16,0.07451478,-0.0,1.0560503,0.0011464333,0.7931617838080212,0.6766912411617977
17,0.07479746,-0.0,1.1399279,0.0013396888,0.7997904977490825,0.6762707502611222
18,0.07848624,-0.0,1.1749613,0.0012487622,0.7899440796144547,0.6797194500123301
19,0.09132142,-0.0,1.2312523,0.0014006186,0.773136402330091,0.6777242242649038
20,0.083969995,-0.0,1.3872545,0.0012640093,0.7689164485982669,0.6732183207747757
21,0.08242413,-0.0,1.4351802,0.001370154,0.7643886541807523,0.6755208590979217
22,0.09120704,-0.0,1.544567,0.0014579066,0.7550753854936169,0.6729340059782869
23,0.07516337,-0.0,1.6794461,0.0015546394,0.7638249986915178,0.6655237668304033
24,0.06969275,-0.0,1.7324052,0.0014642468,0.7547341405704457,0.6619752927493023
25,0.09056968,-0.0,1.865122,0.0016920295,0.7365833097888578,0.6570968544611366
26,0.068093374,-0.0,1.8793458,0.0015761481,0.7337676209788169,0.6565181991105439
27,0.070936434,-0.0,1.9748456,0.0016290179,0.7344142115244301,0.6551174899583222
28,0.07852927,-0.0,2.082649,0.0017595211,0.7337143184036337,0.6537967157620256
29,0.0787372,-0.0,2.1592762,0.0017301922,0.7384433906565431,0.6513605322889102
30,0.06694813,-0.0,2.1803145,0.0017255442,0.7301486211438333,0.6469451695360163
31,0.08378595,-0.0,2.1979606,0.0018274208,0.7208551713215408,0.6476900135317156
32,0.07259112,-0.0,2.2852013,0.001851557,0.7194481556133557,0.6418972451199767
33,0.076178834,-0.0,2.3061879,0.0018435406,0.7105365998001509,0.6435133109810531
34,0.07525746,-0.0,2.2931902,0.0017729006,0.7177913317116358,0.6426457365353903
35,0.08152278,-0.0,2.3574517,0.0018617294,0.7125781569429623,0.6382490633636393
36,0.06432618,-0.0,2.4043972,0.0020299708,0.703975171812119,0.6390316518404151
37,0.07266825,-0.0,2.4362075,0.0020688928,0.7078517797172711,0.6372056238112911
38,0.06595717,-0.0,2.443329,0.0020612527,0.7033745614431237,0.6338799903469701
39,0.07708997,-0.0,2.4636984,0.0019944287,0.6986766515239593,0.6327129942114635
40,0.064518176,-0.0,2.4816346,0.0020128514,0.6903541729014407,0.6281926644745693
41,0.07643835,-0.0,2.522079,0.0021361513,0.6912795266797466,0.6273086840106595
42,0.077522025,-0.0,2.5415497,0.002268768,0.6876855447728146,0.6228056799980902
43,0.0649546,-0.0,2.5358071,0.002228138,0.6923767539762682,0.620959593403724
44,0.059164535,-0.0,2.5678806,0.0022887415,0.6895319191358422,0.6180315902156215
45,0.07410215,-0.0,2.5559607,0.002356113,0.6875231862068176,0.6190799083760989
46,0.058787137,-0.0,2.599355,0.0023680213,0.6814543950942255,0.6141842321683002
47,0.065077275,-0.0,2.6392741,0.0024318343,0.6785703205293224,0.6119534129737526
48,0.056793604,-0.0,2.6187274,0.002487074,0.6806562908234135,0.6151555718914155
49,0.04895146,-0.0,2.5970445,0.002444171,0.6807814016137071,0.6123549419064676
50,0.06148654,-0.0,2.6436892,0.0024982435,0.6805994113286337,0.6084196503444385
51,0.058912035,-0.0,2.6545355,0.002668527,0.673601508140564,0.607236401368213
52,0.06623027,-0.0,2.623079,0.0026151028,0.6707312362168425,0.6055269363105938
53,0.055712342,-0.0,2.6741278,0.0026886503,0.6696662434967615,0.6038618510769259
54,0.052014336,-0.0,2.6743536,0.0027069757,0.6673383834541485,0.6015095198026268
55,0.059254695,-0.0,2.6952348,0.0026876715,0.665684760257762,0.6003859318712707
56,0.0640108,-0.0,2.6830657,0.0027057114,0.6644670918423642,0.5995529037649914
57,0.059851248,-0.0,2.7031362,0.002790273,0.6668462375158904,0.5979928912654999
58,0.059351962,-0.0,2.723954,0.0028204427,0.6655906086326927,0.5970962682077962
59,0.05796649,-0.0,2.7156065,0.0028386228,0.6647063198909965,0.5937614505008985
60,0.06654694,-0.0,2.7345176,0.002907729,0.6626109955131366,0.5926554908034622
61,0.056966126,-0.0,2.7399874,0.0029439884,0.6583678094289636,0.5907902980363497
62,0.057087023,-0.0,2.7136211,0.0029407032,0.6615746649362708,0.5912975470225016
63,0.053748343,-0.0,2.7343845,0.0029139265,0.6611220503366122,0.5906596190185958
64,0.059266284,-0.0,2.7414994,0.0030024326,0.6587997662123813,0.5873437908387953
65,0.054881517,-0.0,2.7382448,0.0029640659,0.6592791971339974,0.5873916020957373
66,0.051657077,-0.0,2.7311056,0.0030524968,0.6567890990164972,0.5872428801751906
67,0.052229438,-0.0,2.7387998,0.0031114877,0.6541834973519848,0.5874357928511917
